item_id,recomendaciones
17470,"['Dead Space™ 2', ""Alan Wake's American Nightmare"", 'Cold Fear™', 'LOST PLANET® 3', 'Resident Evil 0 / biohazard 0 HD REMASTER']"
12770,"['Silverfall', 'Silverfall: Earth Awakening', 'Hazen: The Dark Whispers', 'Beyond Divinity', 'Legend - Hand of God']"
17410,"[""Marc Eckō's Getting Up: Contents Under Pressure"", ""Assassin's Creed™: Director's Cut Edition"", ""Disney's Aladdin"", ""Disney's The Lion King"", 'Benji Challenges']"
18500,"['Defense Technica', 'Anomaly: Warzone Earth', 'Secrets of Deep Earth Shrine', 'Spoids', 'Space Run']"
16450,"['F.E.A.R.', 'Singularity™', 'Chaser', 'Painkiller Overdose', 'Aliens versus Predator Classic 2000']"
15400,"['Sentinel 3: Homeworld', 'Lethal Laser', 'Sentinel', 'Everything is Peachy', 'Nanuleu']"
18600,"['Devouring Stars', 'Spectromancer: Gathering of Power', 'Devouring Stars - Soundtrack', 'Power of Defense', 'RoBoRumble']"
11340,"['Bit Bullet', 'Mircron Wars XR', 'I Can See the Future', 'Zombie Shooter', 'Alien Shooter 2: Reloaded']"
25830,"['Crusader Kings Complete', 'Praetorians', 'Supreme Ruler: Cold War', 'Cossacks II: Battle for Europe', 'Crusaders: Thy Kingdom Come']"
23460,"['Cyberia 2: Resurrection', 'Hunting Unlimited™ 2008', 'Leveron Space', '7th Legion', ""Oddworld: Stranger's Wrath - Soundtrack (Volume One)""]"
10600,"['East India Company: Privateer', 'Europa Universalis III: Western - AD 1400 Spritepack', 'Europa Universalis III: Eastern - AD 1400 Spritepack', 'Pirates of Black Cove: Origins', 'Graviteam Tactics: Shilovo 1942']"
21010,"['Jelly in the sky', 'Pray for Death', 'Exocomets', 'Never Not Shooting', 'NEON GALAXY']"
22180,"['Penumbra: Black Plague Gold Edition', 'Amnesia: The Dark Descent', 'Amnesia: A Machine for Pigs', 'Astray', 'Silent Hill Homecoming']"
13210,"['Unreal Tournament: Game of the Year Edition', 'QUAKE II', 'QUAKE', ""Unreal Tournament 2004: Editor's Choice Edition"", 'Serious Sam Classic: The First Encounter']"
12640,"['Dragon Age: Origins', 'Dragon Age™: Origins Awakening', 'Drakensang: The River of Time', 'Serpent in the Staglands', 'Dragon Age: Origins - Ultimate Edition']"
27020,"['Dungeon Manager ZV: Resurrection', 'W4RR-i/o-RS', 'Restaurant Tycoon', 'PhysicsN', 'Lawnmower Game']"
24740,"['Need For Speed: Hot Pursuit', 'Test Drive Unlimited 2', 'The Crew™', 'Next Car Game: Wreckfest', 'Steep™']"
26000,"['The soldier in the mine', 'Proto Raider', 'A Goo Adventure', 'Skyway', 'Mushroom Men: Truffle Trouble']"
26006,"['The Maw: Brute Force', 'Monster Slayers - Fire and Steel Expansion', 'Monster Slayers - Advanced Classes Unlocker', 'Orbitality', 'Aaaaa! - Brutal Concussion']"
26005,"['The Maw: Brute Force', 'Monster Slayers - Fire and Steel Expansion', 'Monster Slayers - Advanced Classes Unlocker', 'Orbitality', 'Aaaaa! - Brutal Concussion']"
11330,"['Osmos', 'Merri Puzzle', 'Cubicolor', 'Skipper', 'Art Of Gravity']"
27800,"['TV Trouble', 'Over The Void', 'Gridrunner Revolution', 'EM: Shader Attack', 'Djilyaro']"
9850,"['Codename: Panzers, Phase Two', 'Codename: Panzers, Phase One', 'Knights and Merchants', 'The Stronghold Collection', 'DEFCON']"
3600,"['Midnight Mysteries 4: Haunted Houdini', 'Spirit of the Ancient Forest', 'The Secret Of Hildegards', 'Amazing Adventures Around the World', 'Adventures of Robinson Crusoe']"
29580,"['Guild Wars Factions®', 'Guild Wars Trilogy', 'Guild Wars® Game of the Year Edition', 'Dungeons &amp; Dragons Online® Menace of the Underdark™', ""Golden Rush - Barbarian's Full Set of Artifacts""]"
29540,"['Guild Wars Nightfall®', 'Guild Wars Factions®', 'Guild Wars Trilogy', 'FINAL FANTASY® XI: Ultimate Collection Seekers Edition', 'Dungeons &amp; Dragons Online® Menace of the Underdark™']"
29560,"['Guild Wars Factions®', 'Guild Wars Trilogy', 'Guild Wars® Game of the Year Edition', 'Dungeons &amp; Dragons Online® Menace of the Underdark™', ""Golden Rush - Barbarian's Full Set of Artifacts""]"
29570,"['Guild Wars Nightfall®', 'Guild Wars Factions®', 'Guild Wars® Game of the Year Edition', 'Dungeons &amp; Dragons Online® Menace of the Underdark™', ""Golden Rush - Barbarian's Full Set of Artifacts""]"
23700,"['Puzzle Quest: Galactrix', 'PuzzleQuest: Challenge of the Warlords', 'Puzzle Quest 2', 'Travel Riddles: Trip To India', 'Travel Riddles: Trip To Greece']"
16060,"['Samantha Swift and the Hidden Roses of Athena', 'Nancy Drew® Dossier: Lights, Camera, Curses!', 'Angelica Weaver: Catch Me When You Can', 'Adventures of Robinson Crusoe', 'The Fool']"
1930,"['FINAL FANTASY XIV Online', 'Two Worlds II HD', 'Planet Explorers', 'Dungeon Defenders Eternity', 'DARK SOULS™: Prepare To Die™ Edition']"
18470,"['Ironclads: Schleswig War 1864', 'Ironclads: Chincha Islands War 1866', 'Spaceforce Constellations', 'Slay', 'Imperium Galactica']"
7510,"['Sudeki', 'LIGHTNING RETURNS™: FINAL FANTASY® XIII', 'Venetica - Gold Edition', 'FINAL FANTASY TYPE-0™ HD', 'Anima Gate of Memories']"
22200,"['Zeno Clash 2', 'CONSORTIUM', 'Orc Slayer', 'The Growth Journey', 'Hero Barrier']"
26007,"['V: Soundtrack', 'Flute Master - Trick or Treat', 'Flute Master - Epic Christmas', 'Flute Master - Play 6', 'Hero Boy - Original Soundtrack']"
25900,"[""King's Bounty: Armored Princess"", 'Rime Berta', 'FLAMBERGE', 'Ascension to the Throne', 'Warbanners']"
16200,"['Virtual Families', 'Coconut Queen', 'Shop-n-Spree: Shopping Paradise', 'Spa Mania 2', 'My Vet Practice']"
7840,"['Chromadrome 2', 'A.I.M. Racing', 'Glacier 3: The Meltdown', 'Midnight Outlaw: 6 Hours to SunUp', 'Virtual Race Car Engineer 2018']"
8890,"['Freedom Force', 'King Arthur - The Role-playing Wargame', 'SpellForce 2 - Faith in Destiny - Digital Extras', 'King Arthur: The Saxons', 'King Arthur: Knights and Vassals DLC']"
8880,"['Freedom Force vs. the Third Reich', 'King Arthur - The Role-playing Wargame', 'Sengoku', ""Sid Meier's Railroads!"", 'Railroad Tycoon 3']"
34500,"['Guild Commander', 'Air Dash', 'Pimiko Plus', 'Jump To Die!!', 'Karma']"
1280,"['Mare Nostrum', 'Rise of Flight United', 'Iron Front: Digital War Edition', 'INSURGENCY: Modern Infantry Combat', 'Air Conflicts: Pacific Carriers']"
10150,"[""Assassin's Creed™: Director's Cut Edition"", 'Prototype 2', ""Assassin's Creed 2 Deluxe Edition"", 'Assassin’s Creed® IV Black Flag™', 'Assassin’s Creed® Liberation HD']"
29160,"['Small Radios Big Televisions', 'Through Abandoned', 'Behind The Door', 'The Room of Black &amp; White', 'How To Make Your Grandpa Happy']"
12470,"['East India Company', 'Ironclads: Anglo Russian War 1866', 'Civil War: 1865', 'Archipelago', 'Ironclads: American Civil War']"
22330,"['The Elder Scrolls III: Morrowind® Game of the Year Edition', 'Risen', 'Fable - The Lost Chapters', 'Gothic® 3', 'Gothic 1']"
22320,"['The Elder Scrolls IV: Oblivion® Game of the Year Edition', 'Risen', 'Gothic® 3', 'Fable - The Lost Chapters', 'Fallout 3: Game of the Year Edition']"
12440,"['Bone: Out From Boneville', 'Bone: The Great Cow Race', 'The Interactive Adventures of Dog Mendonça &amp; Pizzaboy®', 'Dream Chamber', 'A Stroke of Fate: Operation Bunker']"
32710,"['Wings of Luftwaffe Add-on', ""Jane's Advanced Strike Fighters"", 'Trainz Simulator DLC: PRR T1', 'TANE DLC: BNSF Railway EMD SD70MAC Executive Patch', 'TANE DLC: Amtrak P42DC - Phase V']"
32740,"['F-22 Lightning 3', 'F-16 Multirole Fighter', 'PT Boats: Knights of the Sea', 'Falcon A.T.', 'Wings Over Europe']"
12460,"['Perimeter 2: New Earth', 'Cossacks II: Battle for Europe', 'M.A.X. 2: Mechanized Assault &amp; Exploration', 'Europa Universalis III: Divine Wind', ""Perimeter: Emperor's Testament""]"
21980,"['Far Cry®', 'Call of Juarez™', 'Crysis', 'Mafia', 'GUN™']"
31860,"['Nancy Drew®: The Phantom of Venice', 'Nancy Drew®: The White Wolf of Icicle Creek', ""Nancy Drew®: Shadow at the Water's Edge"", 'Nancy Drew®: Alibi in Ashes', 'Nancy Drew®: The Haunted Carousel']"
31900,"['Nancy Drew®: Secrets Can Kill REMASTERED', 'Nancy Drew®: The Captive Curse', 'Nancy Drew®: Trail of the Twister', 'Nancy Drew®: Tomb of the Lost Queen', 'Nancy Drew®: The Deadly Device']"
31920,"['Nancy Drew®: The Phantom of Venice', 'Nancy Drew®: The White Wolf of Icicle Creek', ""Nancy Drew®: Shadow at the Water's Edge"", 'Nancy Drew®: Alibi in Ashes', 'Nancy Drew®: The Haunted Carousel']"
31930,"['Nancy Drew®: The Phantom of Venice', 'Nancy Drew®: The White Wolf of Icicle Creek', ""Nancy Drew®: Shadow at the Water's Edge"", 'Nancy Drew®: Alibi in Ashes', 'Nancy Drew®: The Haunted Carousel']"
35800,"['Otto the Odd Ostrich', 'Wrong Dimension - The One Dimensional Platformer', 'DIVO', 'Trapped Within', 'TRYON']"
31170,"['The Next BIG Thing', 'Sam &amp; Max: The Devil’s Playhouse', ""Strong Bad's Cool Game for Attractive People: Season 1"", 'Aura: Fate of the Ages', 'Yesterday']"
21660,"['Street Fighter V', 'Street Fighter X Tekken', 'Guilty Gear Isuka', 'THE KING OF FIGHTERS XIII STEAM EDITION', 'Sword Bros']"
6080,"['Space Ship Commander', 'Deadliners', 'Super Grav', 'No Heroes Here', 'Bubble Struggle: Adventures']"
6010,"['LOOM™', 'Maniac Mansion', 'Indiana Jones® and the Last Crusade™', 'The Dig®', 'Police Quest™ Collection']"
6090,"['CT Special Forces: Fire for Effect', 'Shadow Harvest: Phantom Ops', 'MDK', 'HeXen: Deathkings of the Dark Citadel', 'QUAKE Mission Pack 2: Dissolution of Eternity']"
6060,"['STAR WARS™ Jedi Knight II - Jedi Outcast™', 'STAR WARS™ Jedi Knight - Mysteries of the Sith™', 'Bionic Commando', 'STAR WARS™ Jedi Knight: Dark Forces II', 'STAR WARS™ Jedi Knight - Jedi Academy™']"
32310,"['Police Quest™ Collection', 'Space Quest™ Collection', ""King's Quest™ Collection"", 'Indiana Jones® and the Fate of Atlantis™', 'Maniac Mansion']"
32330,"['LEGO® Pirates of the Caribbean: The Video Game', 'LEGO® Star Wars™ III - The Clone Wars™', 'LEGO Harry Potter: Years 1-4', 'LEGO Harry Potter: Years 5-7', 'LEGO® Batman 2 DC Super Heroes™']"
32360,"['Red Comrades Save the Galaxy: Reloaded', 'Thimbleweed Park™', 'The Dig®', 'Grim Fandango Remastered', 'LOOM™']"
35300,"['Highland Warriors', 'Black Moon Chronicles', 'Seven Kingdoms: Ancient Adversaries', 'Nemesis of the Roman Empire', 'Maelstrom: The Battle for Earth Begins']"
35310,"['Driver® Parallel Lines', 'Glacier 3: The Meltdown', 'Crash Time 3', 'Sleeping Dogs - Street Racer Pack', 'Chromadrome 2']"
31980,"['Nancy Drew®: Warnings at Waverly Academy', 'Nancy Drew®: Legend of the Crystal Skull', 'Nancy Drew®: The Phantom of Venice', 'Nancy Drew®: The White Wolf of Icicle Creek', ""Nancy Drew®: Shadow at the Water's Edge""]"
10140,"['Total Pro Golf 3', 'Vertiginous Golf', 'Worms Crazy Golf', 'Surf World Series', 'MiniGolf Mania']"
10100,"['Police Quest™ Collection', 'Dragonsphere', 'Quest for Glory 1-5', 'Indiana Jones® and the Last Crusade™', 'Secret Files 2: Puritas Cordis']"
10130,"['Chaser', 'Singularity™', 'F.E.A.R. 2: Project Origin', 'Unreal 2: The Awakening', 'Section 8®: Prejudice™']"
10110,"['Indiana Jones® and the Last Crusade™', 'Police Quest™ Collection', 'The Dig®', ""King's Quest™ Collection"", 'Paul Pixel - The Awakening']"
1256,"['Killing Floor: Steampunk Character Pack', 'Killing Floor - Steampunk Character Pack 2', 'Call of Duty®: Modern Warfare® 3 Collection 2', 'Resident Evil: Operation Raccoon City - Renegade Weapons Pack', 'Resident Evil: Operation Raccoon City - Classic Weapons Pack']"
10120,"['Balloon Blowout', 'Beachhead: DESERT WAR', ""Lil' Blue Buddy"", 'RoboZone', 'Bubble Blowout']"
33520,"['Tropico 3: Absolute Power', 'Children of the Nile: Alexandria', 'Pharaoh + Cleopatra', 'Imperium Romanum Gold Edition', 'City Life 2008']"
3610,"['Mystery P.I.™ - The Vegas Heist', 'Mystery P.I. - Lost in Los Angeles', ""Mishap 2: An Intentional Haunting - Collector's Edition"", 'The Flying Dutchman', 'Brink of Consciousness: The Lonely Hearts Murders']"
21680,"['3..2..1..Grenades!', 'Streets of Fury EX', 'Crewsaders', 'Street Fighter X Tekken', 'Neckbeards: Basement Arena']"
21670,"['Dark Sector', 'Lost Planet: Extreme Condition Colonies Edition', 'Lost Planet™: Extreme Condition', 'Deep Black: Reloaded', 'Dark Void™']"
21030,"['Legend (1994)', 'Raptor: Call of the Shadows (1994 Classic Edition)', 'Major Stryker', 'Galaxy Force II™', 'Alien Storm']"
36000,"['The Red Front', 'ICARUS.1', 'Undercity', ""Zorbit's Orbits"", 'Going Astray']"
32370,"['STAR WARS™ Knights of the Old Republic™ II - The Sith Lords™', 'Mass Effect 2', 'Mass Effect 2 Digital Deluxe Edition', 'Drakensang: The River of Time', 'Wizardry 8']"
29180,"['Obulis', 'Bitcoin Collector: Spinners Attack', 'Zup! 2', 'Hook', 'Hexcells']"
38410,"['Fallout: A Post Nuclear Role Playing Game', 'FINAL FANTASY VII', 'Wizardry 8', 'UnderRail', 'Stellar Tactics']"
38420,"['Jagged Alliance 1: Gold Edition', 'X-COM: Apocalypse', 'Jagged Alliance 2 - Wildfire', 'UFO: Aftermath', 'Silent Storm Gold Edition']"
38430,"['Painkiller Overdose', 'Shadow Ops: Red Mercury', 'Descent 2', 'QUAKE Mission Pack 2: Dissolution of Eternity', 'Unreal 2: The Awakening']"
31180,"['Tales of Monkey Island Complete Pack: Chapter 3 - Lair of the Leviathan', 'Tales of Monkey Island Complete Pack: Chapter 4 - The Trial and Execution of Guybrush Threepwood', 'D.W.A.R.F.S.', 'Akuya', 'Among the Innocent: A Stricken Tale']"
37960,"['Cobi Treasure Deluxe', 'Ricky Raccoon', 'Chainz 2: Relinked', '7 Wonders: Treasures of Seven', '7 Wonders II']"
38000,"['Mahjongg Investigations: Under Suspicion', 'Mahjong Quest Collection', 'Cranky Cat', 'Anmynor Puzzles', 'Sudokuball Detective']"
37400,"[""Alimardan's Mischief"", 'Qajary Cat', 'Onironauta', 'The Bizarre Creations of Keith the Magnificent', 'Grimsfield']"
13570,"[""Tom Clancy's Splinter Cell®"", 'GUN™', 'Just Cause', 'Tom Clancy’s Splinter Cell Blacklist', 'Max Payne 2: The Fall of Max Payne']"
34420,"['Theatre of War 3: Korea', ""Perimeter: Emperor's Testament"", 'Onimod Land', 'Naval War: Arctic Circle', 'Cuban Missile Crisis: Ice Crusade']"
43100,"['Build-A-Lot 2: Town of the Year', 'Build-A-Lot 4: Power Source', 'ATLAS レジェンドパック', 'New York Bus Simulator', 'New York Taxi Simulator']"
35000,"['Bubsy Two-Fur', 'Earthworm Jim 3D', 'Skylar &amp; Plux: Adventure On Clover Island', 'Sonic Lost World', ""Tom Clancy's Splinter Cell Double Agent®""]"
37600,"['Lume', 'The Lost City Of Malathedra', 'The Tiny Bang Story', ""The Witch's Yarn"", 'Tiny Echo']"
24029,"['Train Simulator: Falmouth Branch Route Add-On', 'Train Simulator: Rascal &amp; Cottonwood Route Add-On', 'Train Simulator: Class 156 Loco Add-On', 'FSX: Steam Edition - Cargo Crew Add-On', 'FSX: Steam Edition - Piper PA-34-200T Seneca II Add-On']"
32140,"['Midnight Mysteries 3: Devil on the Mississippi', 'Shadows: Price For Our Sins Bonus Edition', 'Millionaire Manor', 'Empress Of The Deep', 'Dark Lore Mysteries: The Hunt For Truth']"
31190,"['Tales of Monkey Island Complete Pack: Chapter 3 - Lair of the Leviathan', 'Tales of Monkey Island Complete Pack: Chapter 4 - The Trial and Execution of Guybrush Threepwood', 'D.W.A.R.F.S.', 'Akuya', 'Among the Innocent: A Stricken Tale']"
32770,"['Defence Alliance 2', ""Tom Clancy's Rainbow Six Lockdown™"", 'Clan of Champions', 'Blacklight: Tango Down', 'Project: Snowblind']"
208306,"['Train Simulator: European Loco &amp; Asset Pack', 'Train Simulator: Network Southeast Class 47 Loco Add-On', 'Train Simulator: Green &amp; Gold HST DMU Add-On', 'Train Simulator: West Coast Main Line North Route Add-On', 'Train Simulator: Union Pacific SD70Ace Loco Add-On']"
37300,"['Fish Tycoon', 'Plant Tycoon', 'Cooking Dash®', 'Diner Dash:® Hometown Hero™', 'Virtual Villagers - The Secret City']"
208300,"['Train Simulator: European Loco &amp; Asset Pack', 'Train Simulator: Network Southeast Class 47 Loco Add-On', 'Train Simulator: Green &amp; Gold HST DMU Add-On', 'Train Simulator: West Coast Main Line North Route Add-On', 'Train Simulator: Union Pacific SD70Ace Loco Add-On']"
40300,"['The Elder Scrolls IV: Oblivion® Game of the Year Edition', 'Gothic 1', 'The Elder Scrolls III: Morrowind® Game of the Year Edition', 'Fable - The Lost Chapters', 'Risen 2: Dark Waters']"
35070,"['Farm Frenzy 2', 'Farm Frenzy 3: American Pie', 'Farm Frenzy', 'Farm Frenzy: Pizza Party', 'Farm Frenzy 3']"
10606,"['The Settlers 7: Uncharted Land Map Pack', 'The Settlers 7: Conquest - The Empire Expansion DLC', ""The Kings' Crusade: New Allies"", 'Pride of Nations: Spanish-American War 1898', 'Pride of Nations: American Civil War 1862']"
40700,"['Deponia', 'Samorost 3', 'Spectrubes', 'Little Briar Rose', 'Clockwork Tales: Of Glass and Ink']"
24840,"['Call of Duty: United Offensive', 'Call of Duty®', 'Enemy Front', 'Call of Duty® 2', 'Ubersoldier II']"
24870,"['Crash Time 3', '18 Wheels of Steel: American Long Haul', 'Shift 2 Unleashed', 'Need for Speed Undercover', 'RACE 07']"
41500,"['Torchlight II', 'The Incredible Adventures of Van Helsing: Final Cut', 'The Incredible Adventures of Van Helsing II', 'The Incredible Adventures of Van Helsing', 'FATE: The Traitor Soul']"
24800,"['Command &amp; Conquer 3: Tiberium Wars', 'Command &amp; Conquer: Red Alert 3', ""Command &amp; Conquer 3: Kane's Wrath"", 'Executive Assault', 'Planetary Annihilation: TITANS']"
901735,"['Majesty Gold HD', 'The Guild Gold Edition', 'Cossacks: Back to War', 'The Corporate Machine', 'Supreme Commander 2: Infinite War Battle Pack']"
42800,"['Europa Universalis III: Western - AD 1400 Spritepack', 'Europa Universalis III: Eastern - AD 1400 Spritepack', 'Pirates of Black Cove: Origins', 'Graviteam Tactics: Shilovo 1942', ""Nobunaga's Ambition: Souzou - Scenario Tenkafubu""]"
39560,"['Delta Force Land Warrior', 'Delta Force — Black Hawk Down: Team Sabre', 'Delta Force: Xtreme', 'Delta Force Xtreme 2', 'Delta Force 2']"
39550,"['Dark Quest 2 Soundtrack', 'Onimod Land', 'SpellForce 2: Faith in Destiny', 'SpellForce 2 - Demons of the Past', 'The Cleansing - Versus (Original Soundtrack)']"
40330,"['Nancy Drew®: Sea of Darkness', 'Nancy Drew®: The Secret of Shadow Ranch', 'Nancy Drew®: The Creature of Kapu Cave', 'Nancy Drew®: Secrets Can Kill REMASTERED', 'Nancy Drew®: The Captive Curse']"
40320,"['Soldiers: Heroes of World War II', 'Order of War™', 'Arsenal of Democracy: A Hearts of Iron Game', 'Hearts of Iron 2 Complete', 'Across the Rhine']"
31200,"['Tales of Monkey Island Complete Pack: Chapter 3 - Lair of the Leviathan', 'Tales of Monkey Island Complete Pack: Chapter 4 - The Trial and Execution of Guybrush Threepwood', 'D.W.A.R.F.S.', 'Akuya', 'Among the Innocent: A Stricken Tale']"
3130,"['Stalingrad', 'Aggression: Europe Under Fire', 'World War I', 'Order of War™', 'Sudden Strike 2 Gold']"
41100,"['Swordlord', 'Flight of the Icarus', 'Red Game Without A Great Name', 'One Man Is Not No Man', 'Gare Sapphire Mechs']"
39540,"['Mankind Defender', 'Hinterland', 'The World II: Hunting BOSS', 'Soulbringer', 'Summoner']"
34640,"['Massive Assault', 'Call to Power II', 'Heroes of Might &amp; Magic V: Hammers of Fate', 'Disciples III - Resurrection', 'Shattered Union']"
34630,"['Call to Power II', 'Massive Assault: Phantom Renaissance', 'Cults and Daggers', 'Shattered Union', 'US and THEM']"
41000,"['Serious Sam HD: The Second Encounter', 'Final Rush', 'Sanctum 2', 'Deadfall Adventures', 'Duke Nukem 3D: 20th Anniversary World Tour']"
40340,"['Secret Files: Sam Peters', 'eXperience 112', 'The Egyptian Prophecy: The Fate of Ramses', 'Secret Files 3', 'Chronicles of Mystery: The Scorpio Ritual']"
17450,"['Dragon Age™: Origins Awakening', 'Dragon Age: Origins - Ultimate Edition', 'Drakensang', 'Mass Effect', 'Jade Empire™: Special Edition']"
37100,"['Fortune Summoners', 'Evil Hazard', 'The Ship: Single Player', 'Fallen Mage', 'Chinese Souls-Hua Garden/华夏园']"
37500,"['Ziro', 'Candy Blast', 'GAUGE', 'Feeding The Monster', 'Keep Rollin!']"
42810,"['Cults and Daggers', 'M.A.X. 2: Mechanized Assault &amp; Exploration', 'Europa Universalis III: Divine Wind', 'Victoria II: A House Divided', 'Expansion - Crusader Kings II: Sword of Islam']"
